location,size,total_sqft,bath,price,bhk,price_per_sqft,age,age_factor,original_price
Yelahanka,2 BHK,1234.0,2.0,40.0,2,6482.982171799027,30,0.5,80.0
Yelahanka,3 BHK,1282.0,2.0,47.89176,3,3800.312012480499,3,0.983,48.72
Yelahanka,2 BHK,1180.0,2.0,55.0,2,4661.016949152542,1,1.0,55.0
Yelahanka,2 BHK,1267.0,3.0,56.94,2,6156.274664561957,21,0.73,78.0
Yelahanka,2 BHK,1360.0,2.0,66.4615,2,5749.264705882353,15,0.85,78.19
Yelahanka,2 BHK,1025.0,2.0,35.64,2,4292.682926829269,17,0.8099999999999999,44.0
Yelahanka New Town,1 BHK,650.0,1.0,31.878,1,5076.923076923077,4,0.966,33.0
Yelahanka New Town,1 BHK,500.0,1.0,14.6,1,4000.0,21,0.73,20.0
Yelahanka New Town,1 BHK,440.0,1.0,16.2195,1,3750.0,3,0.983,16.5
Yelahanka New Town,3 BHK,1610.0,3.0,48.760000000000005,3,5714.285714285715,29,0.53,92.0
Yelahanka New Town,3 BHK,1700.0,3.0,79.2,3,5294.117647058823,12,0.88,90.0
Yelahanka New Town,1 BHK,650.0,1.0,15.8,1,3076.923076923077,18,0.79,20.0
Yelahanka New Town,1 BHK,350.0,1.0,9.584999999999999,1,3857.1428571428573,22,0.71,13.5
Yelahanka New Town,3 BHK,1541.0,3.0,80.0,3,5191.434133679429,1,1.0,80.0
Yelahanka New Town,2 BHK,1385.0,2.0,57.2,2,4693.140794223827,12,0.88,65.0
Yelahanka New Town,1 BHK,500.0,2.0,21.599999999999998,1,4800.0,10,0.8999999999999999,24.0
Yelahanka New Town,1 BHK,650.0,1.0,9.01,1,2615.3846153846152,29,0.53,17.0
Yelahanka New Town,1 BHK,450.0,1.0,11.68,1,3555.5555555555557,21,0.73,16.0
Yelahanka New Town,3 BHK,1599.0,3.0,44.800000000000004,3,5003.126954346467,28,0.56,80.0
Yelahanka New Town,2 BHK,960.0,2.0,49.15,2,5208.333333333333,3,0.983,50.0
Yelahanka New Town,4 BHK,2095.0,3.0,79.57,4,5202.863961813842,21,0.73,109.0
Yelahanka New Town,3 BHK,1209.0,2.0,50.050000000000004,3,5376.344086021505,19,0.77,65.0
Yelahanka New Town,3 BHK,1400.0,2.0,61.6,3,5714.285714285715,19,0.77,80.0
Yelahanka New Town,1 BHK,450.0,1.0,12.9,1,3333.3333333333335,14,0.86,15.0
Yelahanka New Town,1 BHK,500.0,1.0,17.694,1,3600.0,3,0.983,18.0
Yelahanka New Town,3 BHK,1420.0,2.0,69.0,3,5281.69014084507,8,0.9199999999999999,75.0
Yelahanka New Town,3 BHK,2437.0,3.0,117.5,3,5129.257283545343,6,0.94,125.0
Yelahanka New Town,2 Bedroom,2200.0,2.0,142.20000000000002,2,8181.818181818182,18,0.79,180.0
Yelahanka New Town,1 BHK,488.0,1.0,15.8,1,4098.360655737705,18,0.79,20.0
Yelahanka New Town,2 BHK,1100.0,2.0,55.041999999999994,2,5272.727272727273,5,0.949,58.0
Yelahanka New Town,2 BHK,860.0,1.0,29.418999999999997,2,3604.6511627906975,5,0.949,31.0
Yelahanka New Town,3 BHK,1800.0,2.0,34.65,3,2500.0,19,0.77,45.0
Yelahanka New Town,2 BHK,1000.0,2.0,37.839999999999996,2,4400.0,14,0.86,44.0
Yelahanka New Town,1 BHK,650.0,1.0,15.48,1,2769.230769230769,14,0.86,18.0
Yelahanka New Town,3 BHK,1426.0,2.0,41.205000000000005,3,4312.762973352033,24,0.67,61.5
Yelahanka New Town,3 Bedroom,1740.0,3.0,115.5,3,8620.689655172413,19,0.77,150.0
Yelahanka New Town,2 BHK,1290.0,2.0,64.39999999999999,2,5426.356589147287,8,0.9199999999999999,70.0
Yelahanka New Town,3 BHK,1000.0,2.0,47.184,3,4800.0,3,0.983,48.0
Yelenahalli,2 BHK,1240.0,2.0,38.167199999999994,2,3800.0,17,0.8099999999999999,47.12
Yelenahalli,2 BHK,1200.0,2.0,37.3977,2,3847.5,17,0.8099999999999999,46.17
Yelenahalli,3 BHK,1600.0,3.0,59.28341999999999,3,3835.625,4,0.966,61.37
Yelenahalli,2 BHK,1260.0,2.0,36.8676,2,3800.0,19,0.77,47.88
Yelenahalli,3 BHK,1500.0,2.0,40.47,3,3800.0,22,0.71,57.0
Yelenahalli,2 BHK,1175.0,2.0,26.5,2,4255.31914893617,29,0.53,50.0
Yelenahalli,3 BHK,1650.0,3.0,61.199999999999996,3,4121.212121212121,10,0.8999999999999999,68.0
Yelenahalli,2 BHK,1200.0,2.0,44.0496,2,3800.0,4,0.966,45.6
Yelenahalli,2 BHK,1200.0,2.0,33.704100000000004,2,3847.5,21,0.73,46.17
Yelenahalli,2 BHK,1160.0,2.0,28.652,2,3800.0,25,0.65,44.08
Yeshwanthpur,3 BHK,2502.0,3.0,135.654,3,5515.587529976019,3,0.983,138.0
Yeshwanthpur,3 BHK,1693.0,3.0,60.480000000000004,3,6379.208505611341,28,0.56,108.0
Yeshwanthpur,1 BHK,667.0,1.0,32.7965,1,5524.737631184408,11,0.89,36.85
Yeshwanthpur,4 BHK,1950.0,4.0,130.0,4,6666.666666666667,1,1.0,130.0
Yeshwanthpur,2 BHK,1170.0,2.0,50.160000000000004,2,4871.794871794872,12,0.88,57.0
Yeshwanthpur,1 BHK,665.0,1.0,33.5335,1,5541.353383458647,9,0.9099999999999999,36.85
Yeshwanthpur,2 BHK,1161.0,2.0,58.953599999999994,2,5519.37984496124,8,0.9199999999999999,64.08
Yeshwanthpur,3 BHK,2557.0,3.0,128.31,3,5514.274540477121,9,0.9099999999999999,141.0
Yeshwanthpur,3 BHK,1850.0,3.0,50.0,3,5405.405405405405,30,0.5,100.0
Yeshwanthpur,1 BHK,671.0,1.0,34.639,1,5491.803278688524,6,0.94,36.85
Yeshwanthpur,2 BHK,1277.5,2.0,94.186145,2,7500.1956947162425,3,0.983,95.815
Yeshwanthpur,1 BHK,668.0,1.0,29.111500000000003,1,5516.4670658682635,18,0.79,36.85
Yeshwanthpur,2 BHK,1185.0,2.0,69.0144,2,6400.0,9,0.9099999999999999,75.84
Yeshwanthpur,2 BHK,1195.0,2.0,53.0,2,8368.200836820084,29,0.53,100.0
Yeshwanthpur,3 BHK,1313.0,3.0,48.0,3,7311.500380807312,30,0.5,96.0
Yeshwanthpur,2 BHK,1400.0,2.0,100.0,2,7142.857142857143,2,1.0,100.0
Yeshwanthpur,3 BHK,2559.0,3.0,94.47,3,5509.964830011723,24,0.67,141.0
Yeshwanthpur,3 BHK,1430.0,3.0,54.0,3,5034.965034965035,20,0.75,72.0
Yeshwanthpur,1 BHK,673.0,1.0,20.636000000000003,1,5475.482912332838,28,0.56,36.85
Yeshwanthpur,2 BHK,717.0,2.0,24.7375,2,6900.278940027894,30,0.5,49.475
Yeshwanthpur,4 BHK,3600.0,5.0,173.8,4,6111.111111111111,18,0.79,220.0
Yeshwanthpur,2 BHK,1168.0,2.0,32.04,2,5486.301369863014,30,0.5,64.08
Yeshwanthpur,1 BHK,605.0,1.0,31.308749999999996,1,6899.999999999999,20,0.75,41.745
Yeshwanthpur,3 BHK,1382.0,2.0,76.18,3,5512.301013024603,1,1.0,76.18
Yeshwanthpur,1 BHK,669.0,1.0,22.847,1,5508.221225710015,26,0.62,36.85
Yeshwanthpur,3 BHK,1385.0,2.0,58.65860000000001,3,5500.3610108303255,19,0.77,76.18
Yeshwanthpur,3 BHK,3027.0,4.0,236.59999999999997,3,8589.362405021473,9,0.9099999999999999,260.0
Yeshwanthpur,2 Bedroom,1200.0,2.0,63.0,2,5250.0,1,1.0,63.0
Yeshwanthpur,3 BHK,1679.0,3.0,92.13,3,5487.194758784991,1,1.0,92.13
Yeshwanthpur,1 BHK,670.0,1.0,21.741500000000002,1,5500.0,27,0.5900000000000001,36.85
Yeshwanthpur,3 BHK,1381.0,2.0,52.5642,3,5516.292541636496,23,0.69,76.18
Yeshwanthpur,3 BHK,1678.0,3.0,76.46789999999999,3,5490.464839094159,16,0.83,92.13
Yeshwanthpur,2 BHK,1240.0,2.0,68.0,2,6451.612903225807,15,0.85,80.0
Yeshwanthpur,3 BHK,1713.0,3.0,93.5,3,6421.482778750729,15,0.85,110.0
Yeshwanthpur,2 BHK,1144.0,2.0,58.29,2,5856.643356643357,13,0.87,67.0
Yeshwanthpur,2 BHK,1541.0,2.0,122.19999999999999,2,8436.080467229072,6,0.94,130.0
Yeshwanthpur,3 BHK,2501.0,3.0,103.5,3,5517.792882846861,20,0.75,138.0
Yeshwanthpur,2 Bedroom,1362.0,2.0,50.0,2,7342.143906020558,30,0.5,100.0
Yeshwanthpur,1 BHK,666.0,1.0,33.12,1,5525.525525525525,10,0.8999999999999999,36.8
Yeshwanthpur,3 BHK,1855.0,3.0,96.6,3,7547.169811320755,23,0.69,140.0
Yeshwanthpur,3 BHK,2504.0,3.0,138.0,3,5511.182108626198,0,1.0,138.0
Yeshwanthpur,2 BHK,1165.0,2.0,76.49999999999999,2,7296.137339055794,10,0.8999999999999999,85.0
Yeshwanthpur,2 BHK,1163.0,2.0,45.49679999999999,2,5509.888220120379,22,0.71,64.08
Yeshwanthpur,2 BHK,1165.0,2.0,48.06,2,5500.429184549356,20,0.75,64.08
Yeshwanthpur,3 BHK,1825.0,3.0,142.535,3,7945.2054794520545,3,0.983,145.0
Yeshwanthpur,3 BHK,1384.0,2.0,71.6092,3,5504.3352601156075,6,0.94,76.18
Yeshwanthpur,1 BHK,994.0,2.0,35.5355,1,5500.0,25,0.65,54.67
Yeshwanthpur,1 BHK,650.0,1.0,34.4,1,6153.846153846154,14,0.86,40.0
Yeshwanthpur,3 BHK,1855.0,3.0,113.39999999999999,3,7547.169811320755,17,0.8099999999999999,140.0
Yeshwanthpur,3 BHK,1500.0,3.0,89.0,3,6666.666666666667,11,0.89,100.0
Yeshwanthpur,2 BHK,1167.0,2.0,32.04,2,5491.002570694088,30,0.5,64.08
Yeshwanthpur,2 BHK,1164.0,2.0,53.1864,2,5505.154639175258,16,0.83,64.08
Yeshwanthpur,3 BHK,1520.0,3.0,85.0,3,5592.105263157895,0,1.0,85.0
Yeshwanthpur,3 BHK,1677.0,3.0,82.91699999999999,3,5493.738819320215,10,0.8999999999999999,92.13
Yeshwanthpur,1 BHK,674.0,1.0,21.741500000000002,1,5467.359050445104,27,0.5900000000000001,36.85
Yeshwanthpur,3 BHK,1383.0,2.0,76.18,3,5508.315256688359,0,1.0,76.18
Yeshwanthpur,1 BHK,672.0,1.0,31.691000000000003,1,5483.630952380952,14,0.86,36.85
Yeshwanthpur,2 BHK,1162.0,2.0,37.8072,2,5514.629948364888,27,0.5900000000000001,64.08
Yeshwanthpur,2 BHK,1166.0,2.0,48.06,2,5495.711835334477,20,0.75,64.08
Yeshwanthpur,2 BHK,1195.0,2.0,90.99999999999999,2,8368.200836820084,9,0.9099999999999999,100.0
Yeshwanthpur,3 BHK,1692.0,3.0,101.52,3,6382.978723404255,6,0.94,108.0
Yeshwanthpur,2 BHK,1169.0,2.0,64.08,2,5481.6082121471345,1,1.0,64.08
Yeshwanthpur,6 Bedroom,2500.0,5.0,168.35,6,7400.0,9,0.9099999999999999,185.0
Yeshwanthpur,3 BHK,2500.0,3.0,95.22,3,5520.0,23,0.69,138.0
Yeshwanthpur,2 BHK,1160.0,2.0,62.99064,2,5524.137931034483,3,0.983,64.08
Yeshwanthpur,3 BHK,1676.0,3.0,81.9957,3,5497.016706443914,11,0.89,92.13
Yeshwanthpur,3 BHK,2503.0,3.0,109.02000000000001,3,5513.383939272872,18,0.79,138.0
Yeshwanthpur,3 BHK,1855.0,3.0,87.75,3,7277.628032345014,25,0.65,135.0
Yeshwanthpur,3 BHK,1876.0,3.0,144.0,3,8528.784648187633,10,0.8999999999999999,160.0
Yeshwanthpur,3 BHK,1675.0,3.0,85.6809,3,5500.298507462687,7,0.9299999999999999,92.13
other,3 BHK,2770.0,4.0,234.89999999999998,3,10469.314079422382,17,0.8099999999999999,290.0
other,2 BHK,1100.0,2.0,43.199999999999996,2,4363.636363636364,10,0.8999999999999999,48.0
other,3 BHK,1250.0,3.0,50.39999999999999,3,4480.0,10,0.8999999999999999,56.0
other,1 BHK,600.0,1.0,33.44,1,6333.333333333333,12,0.88,38.0
other,2 BHK,869.0,2.0,36.0,2,4142.692750287687,2,1.0,36.0
other,2 BHK,1270.0,2.0,44.5,2,3937.0078740157483,11,0.89,50.0
other,2 BHK,1500.0,2.0,185.0,2,12333.333333333334,2,1.0,185.0
other,2 BHK,840.0,2.0,40.949999999999996,2,5357.142857142857,9,0.9099999999999999,45.0
other,3 Bedroom,4395.0,3.0,148.8,3,5460.750853242321,26,0.62,240.0
other,2 BHK,845.0,2.0,45.65,2,6508.87573964497,16,0.83,55.0
other,3 BHK,2511.0,3.0,149.65,3,8164.078056551175,21,0.73,205.0
other,3 BHK,1660.0,2.0,105.0,3,6325.301204819277,1,1.0,105.0
other,3 BHK,1450.0,2.0,58.099999999999994,3,4827.586206896552,16,0.83,70.0
other,2 BHK,1200.0,2.0,55.25,2,5416.666666666667,15,0.85,65.0
other,3 Bedroom,1200.0,3.0,90.0,3,7500.0,1,1.0,90.0
other,2 BHK,1007.0,2.0,25.370000000000005,2,4270.109235352532,27,0.5900000000000001,43.0
other,2 BHK,1200.0,2.0,36.5,2,4166.666666666667,21,0.73,50.0
other,2 BHK,966.0,2.0,26.447,2,5165.631469979296,29,0.53,49.9
other,2 BHK,782.0,2.0,42.8736,2,7120.204603580562,19,0.77,55.68
other,3 BHK,1800.0,3.0,113.88,3,6666.666666666667,5,0.949,120.0
other,3 BHK,1413.0,2.0,44.25000000000001,3,5307.855626326964,27,0.5900000000000001,75.0
other,2 BHK,945.0,2.0,36.18,2,5714.285714285715,24,0.67,54.0
other,3 BHK,1870.0,3.0,61.60000000000001,3,5882.35294117647,28,0.56,110.0
other,3 BHK,1260.0,2.0,77.39549999999998,3,6750.0,9,0.9099999999999999,85.05
other,3 BHK,1612.0,3.0,27.576600000000006,3,2899.5037220843674,27,0.5900000000000001,46.74
other,3 BHK,2795.0,4.0,213.85,3,8407.871198568873,9,0.9099999999999999,235.0
other,3 BHK,1350.0,2.0,44.64,3,3555.5555555555557,7,0.9299999999999999,48.0
other,3 BHK,1904.0,3.0,150.0,3,7878.151260504202,0,1.0,150.0
other,3 BHK,2000.0,3.0,154.0,3,8750.0,12,0.88,175.0
other,3 BHK,1425.0,2.0,51.74999999999999,3,5263.1578947368425,23,0.69,75.0
other,3 BHK,1470.0,2.0,64.39999999999999,3,4761.9047619047615,8,0.9199999999999999,70.0
other,3 Bedroom,1500.0,3.0,73.0,3,6666.666666666667,21,0.73,100.0
other,2 BHK,1340.0,2.0,50.687,2,4156.7164179104475,9,0.9099999999999999,55.7
other,3 Bedroom,1783.0,3.0,98.89999999999999,3,6449.8037016264725,14,0.86,115.0
other,3 BHK,912.0,2.0,67.62,3,7675.438596491228,4,0.966,70.0
other,2 BHK,1207.0,2.0,31.755,2,3603.976801988401,21,0.73,43.5
other,3 BHK,1798.0,3.0,75.64999999999999,3,4949.944382647386,15,0.85,89.0
other,3 BHK,1580.0,3.0,88.0,3,6329.113924050633,12,0.88,100.0
other,3 BHK,1415.0,3.0,56.94,3,5512.367491166077,21,0.73,78.0
other,4 BHK,2000.0,4.0,50.585,4,3775.0,24,0.67,75.5
other,3 BHK,2405.0,4.0,200.20000000000002,3,10810.81081081081,19,0.77,260.0
other,2 Bedroom,1500.0,2.0,93.14999999999999,2,7666.666666666667,17,0.8099999999999999,115.0
other,2 BHK,1148.0,2.0,53.99999999999999,2,5226.480836236934,10,0.8999999999999999,60.0
other,2 BHK,1110.0,2.0,34.1,2,4954.954954954955,26,0.62,55.0
other,3 BHK,1500.0,2.0,59.8,3,4333.333333333333,8,0.9199999999999999,65.0
other,2 BHK,1080.0,2.0,33.15,2,3611.1111111111113,15,0.85,39.0
other,2 BHK,1060.0,2.0,60.0,2,5660.377358490566,1,1.0,60.0
other,8 Bedroom,2600.0,8.0,117.0,8,6923.076923076923,25,0.65,180.0
other,3 BHK,1644.0,3.0,56.28,3,5109.489051094891,24,0.67,84.0
other,2 BHK,1285.0,2.0,72.5,2,5642.023346303502,1,1.0,72.5
other,3 Bedroom,4050.0,3.0,249.20000000000002,3,6913.580246913581,11,0.89,280.0
other,2 BHK,1060.0,2.0,51.15,2,5188.679245283019,7,0.9299999999999999,55.0
other,2 BHK,900.0,2.0,20.7,2,2500.0,8,0.9199999999999999,22.5
other,2 Bedroom,1280.0,2.0,61.410000000000004,2,5390.625,11,0.89,69.0
other,3 BHK,3045.0,3.0,110.5,3,5582.922824302134,25,0.65,170.0
other,3 BHK,1464.0,3.0,42.31999999999999,3,3142.0765027322404,8,0.9199999999999999,46.0
other,2 BHK,700.0,1.0,23.659999999999997,2,3714.285714285714,9,0.9099999999999999,26.0
other,2 Bedroom,900.0,2.0,73.7,2,12222.222222222223,24,0.67,110.0
other,4 Bedroom,4111.0,4.0,250.0,4,6081.24543906592,1,1.0,250.0
other,2 BHK,1084.0,2.0,42.5,2,4612.546125461255,15,0.85,50.0
other,2 BHK,950.0,2.0,36.19,2,4947.368421052632,19,0.77,47.0
other,4 BHK,2000.0,4.0,112.8,4,6000.0,6,0.94,120.0
other,3 BHK,1560.0,3.0,67.85000000000001,3,7371.794871794872,27,0.5900000000000001,115.0
other,2 BHK,850.0,2.0,27.0,2,3176.470588235294,1,1.0,27.0
other,2 BHK,1113.0,2.0,51.0,2,4582.210242587601,0,1.0,51.0
other,4 Bedroom,1200.0,4.0,130.35,4,13750.0,18,0.79,165.0
other,2 BHK,1200.0,2.0,32.45,2,4583.333333333333,27,0.5900000000000001,55.0
other,3 BHK,1645.0,3.0,93.385,3,5775.075987841945,3,0.983,95.0
other,2 Bedroom,1200.0,2.0,54.51,2,6583.333333333333,23,0.69,79.0
other,2 BHK,1230.0,2.0,35.04,2,3902.439024390244,21,0.73,48.0
other,3 Bedroom,1350.0,2.0,86.8,3,10370.37037037037,26,0.62,140.0
other,3 BHK,1800.0,3.0,150.0,3,8333.333333333334,1,1.0,150.0
other,3 BHK,1592.0,3.0,37.5,3,4711.05527638191,30,0.5,75.0
other,3 BHK,1762.0,3.0,83.75,3,7094.211123723042,24,0.67,125.0
other,2 BHK,950.0,2.0,43.5,2,5263.1578947368425,13,0.87,50.0
other,3 BHK,1200.0,3.0,90.0,3,7500.0,1,1.0,90.0
other,3 BHK,2023.71,3.0,154.00000000000003,3,13588.903548433324,28,0.56,275.0
other,3 BHK,1629.0,3.0,67.94,3,4849.600982197668,14,0.86,79.0
other,2 BHK,1460.0,2.0,51.62,2,3972.6027397260273,11,0.89,58.0
other,2 BHK,1185.0,2.0,36.708,2,3206.7510548523205,4,0.966,38.0
other,3 BHK,1760.0,3.0,51.92000000000001,3,5000.0,27,0.5900000000000001,88.0
other,2 BHK,1069.0,2.0,42.35,2,5144.9953227315245,19,0.77,55.0
other,3 BHK,2150.0,4.0,134.4,3,11162.790697674418,28,0.56,240.0
other,3 BHK,1450.0,3.0,51.699999999999996,3,3793.103448275862,6,0.94,55.0
other,3 BHK,1630.0,3.0,47.1201,3,4189.57055214724,23,0.69,68.29
other,4 Bedroom,3309.0,4.0,243.75,4,9821.698398307646,20,0.75,325.0
other,11 BHK,5000.0,9.0,327.59999999999997,11,7200.0,9,0.9099999999999999,360.0
other,2 BHK,850.0,2.0,26.1,2,3529.4117647058824,13,0.87,30.0
other,2 BHK,1150.0,2.0,109.62,2,10956.521739130434,13,0.87,126.0
other,2 BHK,1200.0,2.0,59.891999999999996,2,5166.666666666667,4,0.966,62.0
other,4 BHK,4800.0,4.0,190.35,4,4895.833333333333,17,0.8099999999999999,235.0
other,2 BHK,1200.0,2.0,51.059999999999995,2,6166.666666666667,23,0.69,74.0
other,3 BHK,1464.0,3.0,48.72,3,3825.136612021858,13,0.87,56.0
other,4 Bedroom,2000.0,4.0,99.0,4,4950.0,1,1.0,99.0
other,3 BHK,1753.0,3.0,78.0,3,6845.407872219053,25,0.65,120.0
other,2 BHK,1000.0,2.0,47.17,2,5300.0,11,0.89,53.0
other,2 Bedroom,720.0,2.0,32.85,2,6250.0,21,0.73,45.0
other,3 BHK,1300.0,3.0,40.019999999999996,3,4461.538461538462,23,0.69,58.0
other,2 BHK,1115.0,2.0,37.96,2,3587.4439461883408,5,0.949,40.0
other,4 Bedroom,1200.0,3.0,162.195,4,13750.0,3,0.983,165.0
other,1 Bedroom,700.0,1.0,36.08,1,5857.142857142857,12,0.88,41.0
other,4 BHK,1600.0,4.0,78.64,4,5000.0,3,0.983,80.0
other,3 BHK,1595.0,3.0,83.95,3,7210.031347962383,21,0.73,115.0
other,2 BHK,1353.0,2.0,95.7,2,8130.081300813008,13,0.87,110.0
other,1 BHK,1200.0,2.0,42.5,1,7083.333333333333,30,0.5,85.0
other,2 BHK,1028.0,2.0,38.675,2,4426.070038910506,15,0.85,45.5
other,3 BHK,1385.0,2.0,27.1488,3,3500.361010830325,28,0.56,48.48
other,3 BHK,1325.0,2.0,88.47,3,6792.452830188679,3,0.983,90.0
other,3 BHK,1600.0,2.0,34.5,3,3125.0,23,0.69,50.0
other,2 Bedroom,1800.0,1.0,53.6,2,4444.444444444444,24,0.67,80.0
other,2 BHK,1056.0,2.0,80.0,2,7575.757575757576,0,1.0,80.0
other,2 BHK,1080.0,2.0,44.0,2,4629.62962962963,12,0.88,50.0
other,2 BHK,1160.0,2.0,54.065,2,4741.379310344828,3,0.983,55.0
other,3 BHK,1544.0,3.0,92.4,3,7772.020725388601,19,0.77,120.0
other,2 Bedroom,1200.0,2.0,52.65,2,5416.666666666667,17,0.8099999999999999,65.0
other,1 Bedroom,540.0,1.0,34.164,1,6666.666666666667,5,0.949,36.0
other,3 BHK,1578.0,3.0,180.0,3,11406.84410646388,2,1.0,180.0
other,2 BHK,1180.0,2.0,29.82,2,3559.322033898305,22,0.71,42.0
other,2 Bedroom,1600.0,2.0,101.2,2,7187.5,12,0.88,115.0
other,1 BHK,416.0,1.0,11.47,1,4447.115384615385,26,0.62,18.5
other,2 BHK,1260.0,2.0,38.25,2,3571.4285714285716,15,0.85,45.0
other,3 BHK,1630.0,3.0,52.7,3,5214.7239263803685,26,0.62,85.0
other,1 BHK,834.0,1.0,57.96,1,7194.244604316546,4,0.966,60.0
other,3 Bedroom,1125.0,4.0,68.81,3,6222.222222222223,3,0.983,70.0
other,4 BHK,3000.0,5.0,195.0,4,8666.666666666666,20,0.75,260.0
other,6 Bedroom,2160.0,5.0,232.49999999999997,6,11574.074074074075,7,0.9299999999999999,250.0
other,3 BHK,1375.0,3.0,55.300000000000004,3,5090.909090909091,18,0.79,70.0
other,1 BHK,469.0,1.0,21.75,1,5330.490405117271,13,0.87,25.0
other,6 BHK,3600.0,4.0,150.39999999999998,6,4444.444444444444,6,0.94,160.0
other,2 BHK,1160.0,2.0,26.1,2,4500.0,30,0.5,52.2
other,3 BHK,1220.0,2.0,30.6501,3,2887.7049180327863,13,0.87,35.23
other,3 BHK,1641.0,3.0,62.634,3,4021.9378427787933,5,0.949,66.0
other,2 BHK,1630.0,2.0,178.0,2,12269.938650306749,11,0.89,200.0
other,3 BHK,2072.0,3.0,91.8,3,5212.355212355213,15,0.85,108.0
other,3 Bedroom,1200.0,2.0,58.099999999999994,3,5833.333333333333,16,0.83,70.0
other,3 BHK,1350.0,3.0,67.76,3,5703.7037037037035,12,0.88,77.0
other,4 Bedroom,4046.0,4.0,315.95,4,10998.517053880376,22,0.71,445.0
other,3 BHK,1180.0,2.0,68.1558,3,6638.983050847458,13,0.87,78.34
other,2 BHK,1355.0,2.0,64.4,2,8487.084870848708,28,0.56,115.0
other,1 Bedroom,600.0,1.0,47.0,1,8333.333333333334,6,0.94,50.0
other,3 BHK,1875.0,3.0,143.55,3,8800.0,13,0.87,165.0
other,2 Bedroom,600.0,2.0,47.3,2,9166.666666666666,14,0.86,55.0
other,3 BHK,2300.0,3.0,106.8,3,5217.391304347826,11,0.89,120.0
other,2 BHK,1240.0,2.0,49.8,2,4838.709677419355,16,0.83,60.0
other,3 BHK,1750.0,3.0,110.39999999999999,3,6857.142857142857,8,0.9199999999999999,120.0
other,2 BHK,1230.0,2.0,31.740399999999998,2,3534.959349593496,21,0.73,43.48
other,2 BHK,950.0,2.0,37.839999999999996,2,4631.578947368421,14,0.86,44.0
other,3 Bedroom,1092.0,2.0,87.665,3,9020.14652014652,11,0.89,98.5
other,2 BHK,1045.0,2.0,45.0,2,4306.2200956937795,1,1.0,45.0
other,3 BHK,1570.0,3.0,59.891999999999996,3,3949.044585987261,4,0.966,62.0
other,3 BHK,1855.0,3.0,198.0,3,12129.380053908355,12,0.88,225.0
other,3 BHK,1325.0,3.0,35.339999999999996,3,4301.88679245283,26,0.62,57.0
other,2 BHK,1202.0,2.0,36.96,2,3993.3444259567386,19,0.77,48.0
other,2 BHK,1200.0,2.0,44.375,2,5208.333333333333,22,0.71,62.5
other,1 BHK,425.0,1.0,18.6279,1,4712.941176470588,7,0.9299999999999999,20.03
other,2 BHK,1100.0,2.0,29.759999999999998,2,4363.636363636364,26,0.62,48.0
other,1 Bedroom,600.0,1.0,52.2,1,10000.0,13,0.87,60.0
other,2 BHK,1468.0,2.0,120.39999999999999,2,9536.784741144415,14,0.86,140.0
other,4 Bedroom,4300.0,5.0,494.99999999999994,4,12790.697674418605,10,0.8999999999999999,550.0
other,3 BHK,1750.0,3.0,85.0,3,4857.142857142857,0,1.0,85.0
other,2 BHK,775.0,2.0,41.25,2,7096.774193548387,20,0.75,55.0
other,2 BHK,1105.0,2.0,29.0,2,5248.868778280543,30,0.5,58.0
other,3 BHK,1602.0,2.0,75.0,3,4681.647940074907,2,1.0,75.0
other,3 BHK,1352.0,3.0,112.05,3,9985.207100591717,16,0.83,135.0
other,3 BHK,1780.0,3.0,50.04970000000001,3,4765.730337078651,27,0.5900000000000001,84.83
other,4 Bedroom,1200.0,3.0,75.05,4,7916.666666666667,18,0.79,95.0
other,3 BHK,1976.0,3.0,160.08,3,9311.74089068826,13,0.87,184.0
other,4 Bedroom,5500.0,4.0,438.0,4,10909.09090909091,21,0.73,600.0
other,3 Bedroom,1200.0,3.0,50.35,3,7916.666666666667,29,0.53,95.0
other,7 Bedroom,2500.0,6.0,81.64999999999999,7,4600.0,22,0.71,115.0
other,2 BHK,823.0,2.0,26.04,2,3402.187120291616,7,0.9299999999999999,28.0
other,2 BHK,1180.0,2.0,60.72,2,5847.457627118644,12,0.88,69.0
other,1 BHK,686.0,1.0,10.54,1,2478.134110787172,26,0.62,17.0
other,2 BHK,1001.0,2.0,25.433100000000003,2,3299.7002997002996,19,0.77,33.03
other,4 Bedroom,1500.0,4.0,180.0,4,12000.0,2,1.0,180.0
other,3 BHK,2400.0,2.0,77.28,3,3333.3333333333335,4,0.966,80.0
other,2 BHK,1282.0,2.0,80.03999999999999,2,6786.271450858035,8,0.9199999999999999,87.0
other,3 BHK,1611.0,2.0,36.086400000000005,3,4000.0,28,0.56,64.44
other,3 Bedroom,1500.0,2.0,90.155,3,6333.333333333333,5,0.949,95.0
other,2 BHK,1300.0,1.0,57.5,2,8846.153846153846,30,0.5,115.0
other,1 BHK,530.0,1.0,13.4,1,3773.5849056603774,24,0.67,20.0
other,2 BHK,1350.0,2.0,40.0,2,5925.925925925926,30,0.5,80.0
other,2 BHK,900.0,2.0,19.71,2,3000.0,21,0.73,27.0
other,8 Bedroom,2400.0,6.0,125.0,8,5208.333333333333,1,1.0,125.0
other,2 BHK,1225.0,2.0,46.64,2,4326.530612244898,12,0.88,53.0
other,2 BHK,1141.0,2.0,59.891999999999996,2,5433.829973707274,4,0.966,62.0
